X,Y,objectid,arc_,streetcl_,streetcl_i,node_id,int_id,update_,intersecti,x_coord,y_coord
-8367395.15507076,4859918.15622974,287,,,,20312,20312,,N 16TH ST & VINE ST,,
-8367759.66794478,4859908.69770532,288,,,,20331,20278,,N 18TH ST & VINE ST,,
-8367583.78469423,4859879.79634675,289,,,,20355,20299,,N 17TH ST & VINE ST,,
-8367427.89287713,4859713.97188713,290,,,,20505,20505,,N 16TH ST & SPRING ST,,
-8367440.70573694,4859644.50099785,291,,,,20573,20573,,N 16TH ST & RACE ST,,
-8367384.82772677,4859635.02648045,292,,,,20581,20581,,N MOLE ST & RACE ST,,
-8367328.53994446,4859627.15519686,293,,,,20588,20588,,N HICKS ST & RACE ST,,
-8367404.95814086,4859853.42267112,294,,,,20374,20312,,N 16TH ST & VINE ST,,
-8367618.86276812,4859673.83741327,295,,,,20549,20549,,N 17TH ST & RACE ST,,
-8368012.61034156,4859463.71914671,296,,,,20741,20741,,N 19TH ST & ARCH ST,,
-8367838.53563846,4859436.35739911,297,,,,20767,20767,,N 18TH ST & ARCH ST,,
-8367991.93566283,4859598.42984065,298,,,,20633,20633,,N 19TH ST & CHERRY ST,,
-8367815.88691475,4859569.78865639,299,,,,20650,20650,,N 18TH ST & CHERRY ST,,
-8368196.3392579,4859494.31076619,300,,,,20715,20715,,N 20TH ST & ARCH ST,,
-8368173.48738873,4859628.81834768,301,,,,20615,20615,,N 20TH ST & CHERRY ST,,
-8368239.39153129,4859639.82051481,302,,,,20603,20603,,CHERRY ST & N WOODSTOCK ST,,
-8368216.93952218,4859770.56001483,303,,,,20470,20470,,RACE ST & N WOODSTOCK ST,,
-8368308.27919593,4859651.06415504,304,,,,20592,20592,,CHERRY ST & N LAMBERT ST,,
-8368286.59814906,4859781.59990673,305,,,,20460,20460,,N LAMBERT ST & RACE ST,,
-8368152.49943092,4859759.1877946,306,,,,20480,20480,,N 20TH ST & RACE ST,,
-8367713.13394879,4859112.53995057,307,,,,21016,21016,,N 17TH ST & MARKET ST,,
-8367536.49806957,4859083.95718567,308,,,,21031,21031,,N 16TH ST & MARKET ST,,
-8367355.09672833,4859054.56902803,309,,,,21049,21049,,N 15TH ST & MARKET ST,,
-8367662.55995877,4859407.77171684,310,,,,20787,20787,,N 17TH ST & ARCH ST,,
-8367481.81923479,4859379.75605832,311,,,,20804,20804,,N 16TH ST & ARCH ST,,
-8367851.92840759,4859354.46168323,312,,,,20827,20827,,N 18TH ST & CUTHBERT ST,,
-8367862.89510515,4859289.6034773,313,,,,20881,20881,,N 18TH ST & JOHN F KENNEDY BLVD,,
-8367675.93943188,4859328.82990855,314,,,,20844,20844,,N 17TH ST & CUTHBERT ST,,
-8367509.79529578,4859231.93979766,315,,,,20918,20918,,N 16TH ST & JOHN F KENNEDY BLVD,,
-8367495.90207512,4859300.85443426,316,,,,20867,20867,,N 16TH ST & CUTHBERT ST,,
-8367687.57702472,4859262.02536824,317,,,,20897,20897,,N 17TH ST & JOHN F KENNEDY BLVD,,
-8368038.46844811,4859316.47520346,318,,,,20868,20868,,N 19TH ST & JOHN F KENNEDY BLVD,,
-8368046.48322713,4859264.37174456,319,,,,20905,20905,,N 19TH ST & COMMERCE ST,,
-8368063.81566577,4859169.5033896,320,,,,20983,20983,,N 19TH ST & MARKET ST,,
-8368227.71359515,4859291.53059561,321,,,,20889,20889,,N 20TH ST & COMMERCE ST,,
-8368220.80147902,4859341.59718828,322,,,,20849,20849,,N 20TH ST & JOHN F KENNEDY BLVD,,
-8368078.1430284,4859076.18350099,323,,,,21048,21048,,S 19TH ST & LUDLOW ST,,
-8368240.03696495,4859199.04349696,324,,,,20966,20966,,N 20TH ST & MARKET ST,,
-8367902.97359098,4859048.36759689,325,,,,21062,21062,,S 18TH ST & LUDLOW ST,,
-8367727.73001523,4859018.94860204,326,,,,21079,21079,,S 17TH ST & LUDLOW ST,,
-8367911.66575061,4859001.54586336,327,,,,21099,21099,,S 18TH ST & RANSTEAD ST,,
-8368026.73488547,4859384.26684757,328,,,,20809,20809,,N 19TH ST & CUTHBERT ST,,
-8368210.14545351,4859416.5815864,329,,,,20790,20790,,N 20TH ST & CUTHBERT ST,,
-8368184.59846809,4859567.87686584,330,,,,20661,20661,,N 20TH ST & APPLETREE ST,,
-8368380.63726332,4859662.33008861,331,,,,20583,20583,,N 21ST ST & CHERRY ST,,
-8368390.48462132,4859605.49911732,332,,,,20637,20637,,N 21ST ST & APPLETREE ST,,
-8368415.37522897,4859450.47406948,333,,,,20769,20769,,N 21ST ST & CUTHBERT ST,,
-8368413.5719921,4859465.7652008,334,,,,20755,20755,,N 21ST ST & WALDEN ST,,
-8368401.94110193,4859529.18319529,335,,,,20695,20695,,N 21ST ST & ARCH ST,,
-8368452.67247442,4859232.28566055,336,,,,20944,20944,,N 21ST ST & MARKET ST,,
-8368588.77503041,4859495.35089654,337,,,,20727,20727,,N 22ND ST & WALDEN ST,,
-8368438.79230952,4859315.51447895,338,,,,20875,20875,,N 21ST ST & COMMERCE ST,,
-8368627.32110437,4859262.4676363,339,,,,20920,20920,,N 22ND ST & MARKET ST,,
-8368641.38280405,4859190.00952474,340,,,,20977,20969,,S 22ND ST & LUDLOW ST,,
-8368551.81044409,4859173.87326529,341,,,,20991,20991,,LUDLOW ST & S VAN PELT ST,,
-8368614.75687424,4859343.84679712,342,,,,20855,20855,,N 22ND ST & COMMERCE ST,,
-8368464.21095845,4859160.26922836,343,,,,20996,20996,,S 21ST ST & LUDLOW ST,,
-8368467.10364849,4859143.46011374,344,,,,21011,20996,,S 21ST ST & LUDLOW ST,,
-8368475.55689483,4859094.24682363,345,,,,21044,21044,,S 21ST ST & RANSTEAD ST,,
-8368260.74593329,4859059.51991837,346,,,,21061,21061,,S 20TH ST & RANSTEAD ST,,
-8368685.4069481,4859711.55156152,347,,,,20539,20539,,N 23RD ST & CHERRY ST,,
-8368618.01746352,4859700.66879453,348,,,,20552,20552,2010/09/02 00:00:00+00,CHERRY ST & N CROSKEY ST,,
-8368513.46417736,4859627.35315405,349,,,,20625,20625,,APPLETREE ST & N BEECHWOOD ST,,
-8368580.49802723,4859556.41322055,350,,,,20677,20677,,N 22ND ST & ARCH ST,,
-8368591.97555205,4859475.95259099,351,,,,20747,20747,,N 22ND ST & CUTHBERT ST,,
-8368527.38374514,4859547.31392932,352,,,,20684,20684,,ARCH ST & N BEECHWOOD ST,,
-8368707.55048521,4859577.25589642,353,,,,20665,20665,,N 23RD ST & ARCH ST,,
-8368641.85559705,4859566.89310795,354,,,,20672,20672,,ARCH ST & N CROSKEY ST,,
-8368534.96163799,4859822.85012082,355,,,,20436,20436,,N 22ND ST & RACE ST,,
-8368557.06168342,4859691.05457881,356,,,,20557,20557,,N 22ND ST & CHERRY ST,,
-8368721.09609079,4859498.28838729,357,,,,20728,20728,,N 23RD ST & CUTHBERT ST,,
-8368358.45391381,4859792.422579,358,,,,20450,20450,,N 21ST ST & RACE ST,,
-8368663.06287615,4859843.46021676,359,,,,20415,20415,,N 23RD ST & RACE ST,,
-8368445.05847846,4859807.58335352,360,,,,20444,20444,,RACE ST & N VAN PELT ST,,
-8368467.55347334,4859677.3712594,361,,,,20569,20569,,CHERRY ST & N VAN PELT ST,,
-8368635.51052371,4859997.72966638,362,,,,20279,20279,,N 23RD ST & SUMMER ST,,
-8368506.24581515,4859983.25072299,363,,,,20288,20288,,N 22ND ST & SUMMER ST,,
-8368341.84619799,4859892.92207567,364,,,,20364,20364,,N 21ST ST & SPRING ST,,
-8368325.80962774,4859987.88061694,365,,,,20280,20280,,N 21ST ST & WINTER ST,,
-8368428.82748856,4859907.63563622,366,,,,20352,20348,,SPRING ST & N VAN PELT ST,,
-8368452.5360098,4859912.08745632,367,,,,20348,20348,,SPRING ST & N VAN PELT ST,,
-8368515.67695804,4859921.45191394,368,,,,20341,20341,,N 22ND ST & SPRING ST,,
-8368652.85451422,4860023.66598738,369,,,,20256,20256,,N 23RD ST & VINE STREET EXPY RAMP C,,
-8368502.7692759,4860015.26572337,370,,,,20261,20185,,N 22ND ST & WINTER ST,,
-8368436.01962718,4860003.81351743,371,,,,20270,20270,,N VAN PELT ST & WINTER ST,,
-8368694.97727159,4861750.36161079,372,,,,18485,18485,,PARRISH ST & N TAYLOR ST,,
-8368755.33735209,4861760.49889996,373,,,,18475,18475,,N 25TH ST & PARRISH ST,,
-8368724.05246719,4861589.67123011,374,,,,18690,18690,,BROWN ST & N TAYLOR ST,,
-8368670.54454307,4861582.64021602,375,,,,18695,18695,,BROWN ST & N RINGGOLD ST,,
-8368818.35491039,4861771.29752494,376,,,,18462,18462,,PARRISH ST & N STILLMAN ST,,
-8368844.3809919,4861611.27693802,377,,,,18669,18669,,BROWN ST & N STILLMAN ST,,
-8368783.18704179,4861601.41001952,378,,,,18680,18680,,N 25TH ST & BROWN ST,,
-8368870.52998573,4861779.21758879,379,,,,18457,18457,,N BAMBREY ST & PARRISH ST,,
-8368788.9458201,4861949.56684642,380,,,,18231,18231,,POPLAR ST & N STILLMAN ST,,
-8368904.11327322,4861968.91278365,381,,,,18216,18216,,N 26TH ST & POPLAR ST,,
-8368933.01946424,4861788.92354964,382,,,,18446,18446,,N 26TH ST & PARRISH ST,,
-8368951.56080479,4861680.35465657,383,,,,18591,18591,,N 26TH ST & RENO ST,,
-8368889.24177035,4861669.37573301,384,,,,18604,18604,,N BAMBREY ST & RENO ST,,
-8368974.23579042,4861796.7546401,385,,,,18441,18441,,N BAILEY ST & PARRISH ST,,
-8368942.69649446,4861974.671203,386,,,,18210,18210,,N BAILEY ST & POPLAR ST,,
-8368668.77059858,4861929.95030601,387,,,,18253,18253,,POPLAR ST & N TAYLOR ST,,
-8368725.5284449,4861939.10564397,388,,,,18246,18246,,N 25TH ST & POPLAR ST,,
-8368960.73385305,4861629.95835511,389,,,,18654,18654,,N 26TH ST & BROWN ST,,
-8368972.22992489,4861558.0153995,390,,,,18737,18737,,N 26TH ST & SWAIN ST,,
-8368761.61985973,4861945.27548204,391,,,,18237,18237,,W COLLEGE AVE & POPLAR ST,,
-8368798.09074239,4861512.14499896,392,,,,18783,18783,,N 25TH ST & SWAIN ST,,
-8368974.57907579,4861540.37608339,393,,,,18759,18737,,N 26TH ST & SWAIN ST,,
-8368539.60956071,4861561.03303032,394,,,,18711,18711,,BROWN ST & N BUCKNELL ST,,
-8368488.08871602,4861552.81588258,395,,,,18724,18724,,BROWN ST & JUDSON ST,,
-8368514.35858287,4861721.90199292,396,,,,18516,18516,,N BUCKNELL ST & PARRISH ST,,
-8368648.87117266,4861311.0728351,397,,,,18996,18988,,N 24TH ST & PEROT ST,,
-8368829.90720323,4861315.4845205,398,,,,18998,18998,,N 25TH ST & PEROT ST,,
-8368656.05607187,4861265.94114435,399,,,,19050,19032,,N 24TH ST & OLIVE ST,,
-8368837.16228917,4861270.28643696,400,,,,19051,19051,,N 25TH ST & OLIVE ST,,
-8368471.81386413,4861289.75314676,401,,,,19011,19011,,N 23RD ST & PEROT ST,,
-8368476.97115359,4861251.60263175,402,,,,19058,19058,,N 23RD ST & OLIVE ST,,
-8368326.67708544,4861345.27240672,403,,,,18955,18955,,N 22ND ST & ASPEN ST,,
-8368566.93016499,4861384.58128576,404,,,,18914,18914,,ASPEN ST & N BUCKNELL ST,,
-8368516.41707111,4861375.79030608,405,,,,18920,18920,,ASPEN ST & JUDSON ST,,
-8368457.77755158,4861366.49192011,406,,,,18931,18931,,N 23RD ST & ASPEN ST,,
-8368701.12280171,4861405.33045489,407,,,,18901,18901,,ASPEN ST & N RINGGOLD ST,,
-8368634.82589833,4861394.83002628,408,,,,18908,18908,,N 24TH ST & ASPEN ST,,
-8368641.83711298,4861355.96349578,409,,,,18952,18952,,N 24TH ST & MEREDITH ST,,
-8368402.3390936,4861357.61726243,410,,,,18937,18937,,ASPEN ST & N CROSKEY ST,,
-8368822.70872804,4861359.31827356,411,,,,18956,18956,,N 25TH ST & MEREDITH ST,,
-8368812.63317515,4861422.70660533,412,,,,18883,18883,,N 25TH ST & ASPEN ST,,
-8368647.23467424,4861318.82319765,413,,,,18988,18988,,N 24TH ST & PEROT ST,,
-8368653.1469767,4861280.57835505,414,,,,19032,19032,,N 24TH ST & OLIVE ST,,
-8368667.23723153,4861203.43800036,415,,,,19129,19129,,N 24TH ST & FAIRMOUNT AVE,,
-8368753.19695558,4861413.8869929,416,,,,18894,18894,,ASPEN ST & N TAYLOR ST,,
-8368486.49283988,4861199.51683627,417,,,,19126,19126,,N 23RD ST & FAIRMOUNT AVE,,
-8368319.92585395,4861102.18362217,418,,,,19236,19220,,N 22ND ST & WALLACE ST,,
-8368497.57458219,4861130.65673939,419,,,,19208,19208,,N 23RD ST & WALLACE ST,,
-8368504.06594599,4861097.19801104,420,,,,19250,19250,,N 23RD ST & WALLACE ST,,
-8368509.15554807,4861058.32423725,421,,,,19289,19289,,N 23RD ST & MOUNT VERNON ST,,
-8368527.88584999,4860948.64527988,422,,,,19408,19408,,N 23RD ST & GREEN ST,,
-8368705.02820881,4860976.0233286,423,,,,19385,19385,,N 24TH ST & GREEN ST,,
-8368679.41127097,4861126.7677307,424,,,,19222,19222,,N 24TH ST & WALLACE ST,,
-8368540.20803235,4860881.77218572,425,,,,19472,19472,,N 23RD ST & BRANDYWINE ST,,
-8368262.04053992,4860374.88265695,426,,,,19987,19987,,N 21ST ST & PENNSYLVANIA AVE,,
-8368288.0984006,4860208.78387669,427,,,,20114,20114,,N 21ST ST & BENJAMIN FRANKLIN PKWY,,
-8368062.66079875,4860248.17915673,428,,,,20081,20081,,N 20TH ST & CALLOWHILL ST,,
-8368073.34779675,4860182.44969457,429,,,,20127,20127,,N 20TH ST & CARLTON ST,,
-8368445.72414629,4860360.2900252,430,,,,20006,20006,,N 22ND ST & BENJAMIN FRANKLIN PKWY,,
-8368293.97419025,4860177.41608583,431,,,,20135,20114,,N 21ST ST & BENJAMIN FRANKLIN PKWY,,
-8368449.73795917,4860326.53955762,432,,,,20027,20006,,N 22ND ST & BENJAMIN FRANKLIN PKWY,,
-8368452.79902341,4860303.45677343,433,,,,20045,20006,,N 22ND ST & BENJAMIN FRANKLIN PKWY,,
-8368459.85996299,4860267.34473987,434,,,,20076,20006,,N 22ND ST & BENJAMIN FRANKLIN PKWY,,
-8368303.31632455,4860119.6142469,435,,,,20180,20114,,N 21ST ST & BENJAMIN FRANKLIN PKWY,,
-8368296.95770019,4860154.64924525,436,,,,20150,20114,,N 21ST ST & BENJAMIN FRANKLIN PKWY,,
-8368383.85005046,4860715.55495343,437,,,,19654,19654,,N 22ND ST & SPRING GARDEN ST,,
-8368240.79842004,4860495.4598063,438,,,,19881,19881,,N 21ST ST & HAMILTON ST,,
-8368260.65992713,4860034.98653122,439,,,,20237,20237,,VINE STREET EXPY & VINE STREET EXPY RAMP B,,
-8367480.84251417,4859906.19111902,440,,,,20327,20327,,VINE STREET EXPY & VINE STREET EXPY RAMP 8059B,,
-8368683.19669935,4860104.7955919,441,,,,20199,20199,,VINE STREET EXPY & VINE STREET EXPY RAMP A,,
-8368932.09746017,4860140.16764707,442,,,,20178,20178,,SCHUYLKILL EXPY RAMP A & VINE STREET EXPY,,
-8367473.81899308,4858385.07166768,443,,,,21600,21600,,S 15TH ST & LATIMER ST,,
-8367481.49333442,4858336.79375453,444,,,,21647,21647,,S 15TH ST & BACH PL,,
-8367462.36850425,4858450.35501412,445,,,,21543,21543,,S 15TH ST & LOCUST ST,,
-8367824.07193743,4858439.09564432,446,,,,21562,21545,,S 17TH ST & LATIMER ST,,
-8367649.16187976,4858411.74621497,447,,,,21584,21584,,S 16TH ST & LATIMER ST,,
-8367915.54770122,4858522.61511667,448,,,,21489,21489,,LOCUST ST & MOZART PL,,
-8367812.85901888,4858506.6546736,449,,,,21502,21502,,S 17TH ST & LOCUST ST,,
-8367923.68464725,4858474.21725829,450,,,,21535,21535,,MOZART PL & SCHUBERT ALY,,
-8368000.3734155,4858468.75917707,451,,,,21541,21541,,S 18TH ST & RITTENHOUSE SQ,,
-8368002.36623587,4858449.45531056,452,,,,21555,21541,,S 18TH ST & RITTENHOUSE SQ,,
-8367929.76997361,4858437.91682176,453,,,,21566,21566,,MOZART PL & RITTENHOUSE SQ,,
-8367827.55961453,4858420.23387212,454,,,,21579,21579,,S 17TH ST & RITTENHOUSE SQ,,
-8367820.9520288,4858457.81830105,455,,,,21545,21545,,S 17TH ST & SCHUBERT ALY,,
-8367834.00610787,4858384.67706819,456,,,,21609,21609,,S 17TH ST & MANNING ST,,
-8368008.37323086,4858413.15433722,457,,,,21592,21592,,S 18TH ST & MANNING ST,,
-8367492.08359612,4858273.27812863,458,,,,21712,21712,,S 15TH ST & SPRUCE ST,,
-8367551.57080579,4858282.22296344,459,,,,21705,21705,,S HICKS ST & SPRUCE ST,,
-8367667.20801363,4858300.85773772,460,,,,21694,21694,1998/05/13 00:00:00+00,S 16TH ST & SPRUCE ST,,
-8367730.10228993,4858311.30431847,461,,,,21682,21682,1998/05/13 00:00:00+00,S SMEDLEY ST & SPRUCE ST,,
-8368175.69991655,4858496.02513057,462,,,,21523,21523,,S 19TH ST & RITTENHOUSE SQ,,
-8367550.29062532,4858463.88450731,463,,,,21534,21534,,LOCUST ST & S SYDENHAM ST,,
-8367638.19908868,4858477.83184538,464,,,,21526,21526,,S 16TH ST & LOCUST ST,,
-8367987.87387799,4858534.2491081,465,,,,21482,21482,,S 18TH ST & LOCUST ST,,
-8368017.69313413,4858358.6392276,466,,,,21642,21642,1998/05/13 00:00:00+00,S 18TH ST & SPRUCE ST,,
-8367843.39415272,4858329.12518195,467,,,,21664,21664,1998/05/13 00:00:00+00,S 17TH ST & SPRUCE ST,,
-8368717.28234967,4858727.6957855,468,,,,21325,21325,,S 22ND ST & SAINT JAMES PL,,
-8368729.3858237,4858655.38253454,469,,,,21395,21395,,S 22ND ST & LOCUST ST,,
-8368712.53659041,4858752.26866353,470,,,,21305,21305,,S 22ND ST & CHANCELLOR ST,,
-8368701.59112588,4858820.47618686,471,,,,21242,21242,,S 22ND ST & WALNUT ST,,
-8368639.88247943,4858641.52151702,472,,,,21407,21407,,LOCUST ST & S VAN PELT ST,,
-8368552.5516867,4858627.24731577,473,,,,21414,21414,,S 21ST ST & LOCUST ST,,
-8368192.7303722,4858738.24539131,474,,,,21304,21304,,W RITTENHOUSE SQ & WALNUT ST,,
-8368219.91582528,4858572.04513811,475,,,,21447,21447,,LOCUST ST & W RITTENHOUSE SQ,,
-8368229.78522253,4858506.07047653,476,,,,21518,21518,,RITTENHOUSE SQ & W RITTENHOUSE SQ,,
-8368358.57741287,4858471.22751472,477,,,,21546,21546,,S 20TH ST & MANNING ST,,
-8368182.99944951,4858442.8582729,478,,,,21569,21569,,S 19TH ST & MANNING ST,,
-8368847.06178321,4858748.20900109,479,,,,21314,21314,,S 23RD ST & SAINT JAMES PL,,
-8368858.15145451,4858676.17551649,480,,,,21374,21374,,S 23RD ST & LOCUST ST,,
-8368749.72168147,4858531.51252507,481,,,,21506,21506,,S 22ND ST & MANNING ST,,
-8368759.55549202,4858478.59026491,482,,,,21548,21548,1998/05/13 00:00:00+00,S 22ND ST & SPRUCE ST,,
-8368670.09611896,4858465.50017065,483,,,,21559,21559,,SPRUCE ST & S VAN PELT ST,,
-8368567.05494026,4858537.51699282,484,,,,21494,21494,,S 21ST ST & RITTENHOUSE SQ,,
-8368353.62938904,4858503.39282739,485,,,,21521,21501,,S 20TH ST & RITTENHOUSE SQ,,
-8368367.6226583,4858415.80219855,486,,,,21598,21598,1998/05/13 00:00:00+00,S 20TH ST & SPRUCE ST,,
-8368192.39002429,4858385.84076921,487,,,,21619,21619,1998/05/13 00:00:00+00,S 19TH ST & SPRUCE ST,,
-8368581.02814418,4858450.21265509,488,,,,21571,21571,1998/05/13 00:00:00+00,S 21ST ST & SPRUCE ST,,
-8368350.92866177,4858523.7433296,489,,,,21501,21501,,S 20TH ST & RITTENHOUSE SQ,,
-8368878.91747478,4858552.3996323,490,,,,21487,21487,,S 23RD ST & MANNING ST,,
-8368872.77146204,4858587.5370128,491,,,,21453,21453,,S 23RD ST & RITTENHOUSE SQ,,
-8368743.97600375,4858566.76506938,492,,,,21467,21467,,S 22ND ST & RITTENHOUSE SQ,,
-8368737.97370615,4858602.38903439,493,,,,21439,21439,,S 22ND ST & LATIMER ST,,
-8368867.0962459,4858624.44905317,494,,,,21425,21425,,S 23RD ST & LATIMER ST,,
-8368887.6680795,4858498.92357847,495,,,,21537,21537,1998/05/13 00:00:00+00,S 23RD ST & SPRUCE ST,,
-8368385.74019455,4858599.79028864,496,,,,21432,21432,,LOCUST ST & S WOODSTOCK ST,,
-8368339.82591404,4858591.92055342,497,,,,21438,21438,,S 20TH ST & LOCUST ST,,
-8368560.21453996,4858581.31502851,498,,,,21448,21448,,S 21ST ST & LATIMER ST,,
-8368544.29991276,4858675.29560428,499,,,,21365,21365,,S 21ST ST & SAINT JAMES ST,,
-8368541.01247134,4858695.12966799,500,,,,21346,21346,,S 21ST ST & CHANCELLOR ST,,
-8368374.26933373,4858669.15981302,501,,,,21367,21367,,CHANCELLOR ST & S WOODSTOCK ST,,
-8368378.78710957,4858637.62467451,502,,,,21405,21405,,SAINT JAMES ST & S WOODSTOCK ST,,
-8367803.15803251,4858560.51856323,503,,,,21446,21446,,S 17TH ST & SAINT JAMES ST,,
-8367629.24384732,4858531.47344017,504,,,,21472,21472,,S 16TH ST & SAINT JAMES ST,,
-8367798.17225055,4858592.05114792,505,,,,21427,21427,,S 17TH ST & CHANCELLOR ST,,
-8367973.89583972,4858616.53262847,506,,,,21409,21409,,S 18TH ST & CHANCELLOR ST,,
-8367960.73831417,4858699.53862475,507,,,,21330,21330,,S 18TH ST & WALNUT ST,,
-8367609.99115867,4858643.31176025,508,,,,21369,21369,,S 16TH ST & WALNUT ST,,
-8367622.97115746,4858569.31624595,509,,,,21440,21440,,S 16TH ST & CHANCELLOR ST,,
-8368830.36116139,4858840.8485354,510,,,,21227,21227,,S 23RD ST & WALNUT ST,,
-8368812.83056724,4858951.96467234,511,,,,21148,21148,,S 23RD ST & SANSOM ST,,
-8368683.51137345,4858931.8069283,512,,,,21160,21160,,S 22ND ST & SANSOM ST,,
-8368916.88829681,4859028.65352566,513,,,,21101,21101,,S 24TH ST & IONIC ST,,
-8368927.44002985,4858961.17010405,514,,,,21146,21146,,S 24TH ST & SANSOM ST,,
-8368802.60928857,4859010.03949069,515,,,,21112,21112,,S 23RD ST & IONIC ST,,
-8368864.04490344,4859019.7985922,516,,,,21105,21105,,S BONSALL ST & IONIC ST,,
-8368874.63778479,4858952.45925808,517,,,,21149,21149,,S BONSALL ST & SANSOM ST,,
-8368612.0534658,4858806.76395208,518,,,,21255,21255,,S VAN PELT ST & WALNUT ST,,
-8368525.09566785,4858792.13922905,519,,,,21266,21266,,S 21ST ST & WALNUT ST,,
-8368594.56677676,4858917.01137477,520,,,,21172,21172,,SANSOM ST & S VAN PELT ST,,
-8368793.52868907,4859062.79995326,521,,,,21074,21074,,S 23RD ST & CHESTNUT ST,,
-8368665.78498327,4859042.56226696,522,,,,21083,21083,,S 22ND ST & CHESTNUT ST,,
-8368575.65022056,4859027.03404819,523,,,,21095,21095,,CHESTNUT ST & S VAN PELT ST,,
-8368488.34833824,4859013.11607518,524,,,,21102,21102,,S 21ST ST & CHESTNUT ST,,
-8368506.37316547,4858902.30727851,525,,,,21178,21178,,S 21ST ST & SANSOM ST,,
-8368955.61432751,4858797.43595738,526,,,,21272,21272,,S 24TH ST & CHANCELLOR ST,,
-8369001.93966246,4858516.66293401,527,,,,21528,21528,1998/05/13 00:00:00+00,S 24TH ST & SPRUCE ST,,
-8368993.13144167,4858570.50579714,528,,,,21473,21473,,S 24TH ST & MANNING ST,,
-8368972.64512079,4858695.44778817,529,,,,21358,21358,,S 24TH ST & LOCUST ST,,
-8368899.08030585,4858787.88331516,530,,,,21282,21282,,S BONSALL ST & CHANCELLOR ST,,
-8368914.50219497,4858686.27771043,531,,,,21364,21364,,S BONSALL ST & LOCUST ST,,
-8369117.83117386,4858590.65329155,532,,,,21458,21458,,S 25TH ST & MANNING ST,,
-8369096.18349959,4858713.23241383,533,,,,21345,21345,,S 25TH ST & LOCUST ST,,
-8369125.76206987,4858536.42335578,534,,,,21512,21512,1998/05/13 00:00:00+00,S 25TH ST & SPRUCE ST,,
-8369451.69521233,4858942.32465225,535,,,,21171,21171,,S 30TH ST & WALNUT ST,,
-8369310.39186425,4858919.76771281,536,,,,21183,21183,,S SCHUYLKILL AVE W & WALNUT ST,,
-8369585.95323713,4859190.56704071,537,,,,21000,21000,,31ST LOWER LEVEL ST & CHESTNUT ST,,
-8369416.02607008,4859164.74876701,538,,,,21014,21014,,S 30TH ST & CHESTNUT ST,,
-8369214.86846235,4859132.70576727,539,,,,21033,21033,,CHESTNUT ST & S SCHUYLKILL AVE W,,
-8369596.0511573,4859418.08572826,540,,,,20817,20817,,S 31ST ST & MARKET ST,,
-8369615.40844284,4859304.34905298,541,,,,20911,20911,,S 31ST ST & LUDLOW ST,,
-8369821.92177287,4859230.33807503,542,,,,20974,20974,,S 32ND ST & CHESTNUT ST,,
-8368831.34573671,4860166.42489952,543,,,,20151,20151,,N 24TH ST & VINE STREET EXPY RAMP D,,
-8368496.97397137,4860052.50796955,544,,,,20231,20231,2007/10/22 00:00:00+00,VINE STREET EXPY & VINE STREET EXPY RAMP D,,
-8368486.08845268,4860116.63900524,545,,,,20185,20185,,N 22ND ST & VINE STREET EXPY RAMP A,,
-8367565.66555007,4859901.41552149,546,,,,20334,20334,,VINE STREET EXPY & VINE STREET EXPY RAMP 8059A,,
-8368469.44104908,4860211.20630283,547,,,,20116,20116,,N 22ND ST & PARK TOWNE PL,,
-8368113.33530161,4859975.6222539,548,,,,20282,20240,,N 20TH ST & BENJAMIN FRANKLIN PKWY,,
-8368118.06239497,4859957.17732711,549,,,,20298,20298,2004/08/22 00:00:00+00,N 20TH ST & BENJAMIN FRANKLIN PKWY,,
