the_geom,the_geom_webmercator,street,city,state,latitude,longitude,district_number,block,side,lat,lng
0101000020E610000040388CA096CF52C0885184FF6DF94340,0101000020110F000017E623EFC2F35FC1AAA8AE769D885241,CARPENTER ST,Philadelphia, PA,39.9486693760001,-75.243568551,1,2000,B/S,39.948669376000055,-75.24356855099995
0101000020E61000002CBBBF2BD6CD52C088EEFC8967FB4340,0101000020110F0000E208A32FC9F05FC1457B2A97CD8A5241,FAIRMOUNT AV,Philadelphia, PA,39.9640972600001,-75.2161969539999,6,1800,B/S,39.964097260000074,-75.21619695399994
0101000020E61000008CBB29613DCA52C0C80AD68962F54340,0101000020110F00007BAE1A21ADEA5FC19FD70B9822845241,S BEULAH,Philadelphia, PA,39.917069654,-75.1599963099999,29,2700,E/S,39.917069654000045,-75.15999630999994
0101000020E610000014CF43E7A1CE52C038E2D95077FA4340,0101000020110F0000216C073F23F25FC1091CD169C3895241,CHANCELLOR ST,Philadelphia, PA,39.95676623,-75.228631798,2,5100,S/S,39.95676623000003,-75.22863179799998
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,S 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,23,1100,E/S,39.94104720000007,-75.14417665499997
0101000020E61000005CDC414A7ECB52C03076F7AA5CF84340,0101000020110F00008FD9663ACEEC5FC1E55B49AC6E875241,KIMBALL ST,Philadelphia, PA,39.940327998,-75.179583134,1,2200,S/S,39.94032799800004,-75.17958313399998
0101000020E610000044B260453AC952C070E7604274F84340,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,N 19TH ST,Philadelphia, PA,39.9410479520001,-75.14418158,6,499,W/S,39.941047952000076,-75.14418157999995
0101000020E61000007C9899A623CC52C01839813F75F94340,0101000020110F00009B4C251CE7ED5FC168B6D77EA5885241,SOUTH ST,Philadelphia, PA,39.948890627,-75.189675951,1,2500,N/S,39.948890627000026,-75.18967595099997
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,S 46TH ST,Philadelphia, PA,39.941035173,-75.1444508169999,2,299,B/S,39.941035173000046,-75.14445081699995
0101000020E6100000F05698E9F7C752C080FC3E19ACFC4340,0101000020110F00008065F172D1E65FC16A34DC42358C5241,E THOMPSON ST,Philadelphia, PA,39.974002033,-75.124506377,25,700,B/S,39.97400203300003,-75.12450637699999
0101000020E6100000DCF8F6883AC952C0984F7B8972F84340,0101000020110F0000C603B274F5E85FC11BC9E0E586875241,S 24TH ST,Philadelphia, PA,39.940995393,-75.144197694,27,2000,B/S,39.94099539300004,-75.14419769399996
0101000020E610000040388CA096CF52C0885184FF6DF94340,0101000020110F000017E623EFC2F35FC1AAA8AE769D885241,CARPENTER ST,Philadelphia, PA,39.9486693760001,-75.243568551,1,2400,B/S,39.948669376000055,-75.24356855099995
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,1,1800,B/S,39.94279682100006,-75.17392511999998
0101000020E610000094A62E37BDCD52C048B785514AF94340,0101000020110F0000A86E03CC9EF05FC1EAAEA9EF75885241,S FARRAGUT,Philadelphia, PA,39.947580519,-75.2146738009999,2,299,B/S,39.94758051900004,-75.21467380099995
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,23,1300,B/S,39.947247762000075,-75.24475842899994
0101000020E61000003CD1289C3EC952C060A1D29F75F84340,0101000020110F000073A3AA60FCE85FC125365C518A875241,S 45TH ST,Philadelphia, PA,39.9410896090001,-75.1444464109999,2,1200,W/S,39.94108960900007,-75.14444641099993
0101000020E610000058186B7D46D052C0805BF06F7EFC4340,0101000020110F00001E8D9EA7EDF45FC1E67630A8028C5241,HAVERFORD ST,Philadelphia, PA,39.972608559,-75.254302363,3,3200,B/S,39.97260855900004,-75.25430236299997
0101000020E610000050DD26533AC952C018CB944674F84340,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,S 23RD ST,Philadelphia, PA,39.9410484530001,-75.144184864,1,500,E/S,39.941048453000064,-75.14418486399995
0101000020E610000054EF6B823AC952C0B8357C8772F84340,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,S 22ND ST,Philadelphia, PA,39.9409951550001,-75.144196134,1,299,W/S,39.94099515500005,-75.14419613399997
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,S 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,1,400,W/S,39.94099444100004,-75.14419145499994
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,N 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,11,5400,B/S,39.940993965000075,-75.14418833599996
0101000020E6100000D4D199FD3FC952C058E9AF4374F84340,0101000020110F0000D4B905B9FEE85FC10789B8CF88875241,S 64TH ST,Philadelphia, PA,39.9410481080001,-75.144530678,2,2100,B/S,39.941048108000075,-75.14453067799997
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,WHARTON,Philadelphia, PA,39.944922854,-75.2448395979999,23,600,B/S,39.944922854000026,-75.24483959799994
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,2600,N/S,39.94902714700004,-75.24032986499998
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,5,200,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000E456101C3AC952C0703CC53574F84340,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,S 07TH ST,Philadelphia, PA,39.9410464490001,-75.14417173,22,900,B/S,39.941046449000055,-75.14417172999998
0101000020E61000007036349D91CA52C088EA6C891BFE4340,0101000020110F00001C37CC353CEB5FC1A0A01283CC8D5241,FONTAIN ST,Philadelphia, PA,39.9852153570001,-75.165137578,9,1700,N/S,39.98521535700007,-75.16513757799999
0101000020E610000050780D50F3CA52C020023A4527FE4340,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,PAGE ST,Philadelphia, PA,39.9855734380001,-75.171100629,9,1700,S/S,39.985573438000074,-75.17110062899997
0101000020E610000044B260453AC952C070E7604274F84340,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,N 19TH ST,Philadelphia, PA,39.9410479520001,-75.14418158,6,500,E/S,39.941047952000076,-75.14418157999995
0101000020E6100000342DDEB3A1C652C0B0EBB42EA8044440,0101000020110F000019B7CC2B8CE45FC1F2CDA6AC0F955241,TABOR RD,Philadelphia, PA,40.0363825210001,-75.103619544,11,500,B/S,40.036382521000064,-75.10361954399997
0101000020E61000006402828F3AC952C080697A8B72F84340,0101000020110F0000E93BCF7FF5E85FC11EF216E886875241,S 26TH ST,Philadelphia, PA,39.9409956310001,-75.1441992539999,1,600,E/S,39.94099563100008,-75.14419925399994
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,N 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,6,100,W/S,39.94099491700007,-75.14419457499997
0101000020E610000034332FC420CD52C0A8963A56160A4440,0101000020110F0000C2FF5C0D95EF5FC11F597737169B5241,E EVERGREEN AVE,Philadelphia, PA,40.078806666,-75.2051248989999,21,200,N/S,40.07880666600005,-75.20512489899994
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,1,2200,S/S,39.95618577300007,-75.22881659199999
0101000020E61000007CDB01413AC952C0A058877372F84340,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,S 02ND ST,Philadelphia, PA,39.940992776,-75.1441805379999,7,700,B/S,39.94099277600003,-75.14418053799994
0101000020E6100000F8570DC41DCA52C0B8A505376BFA4340,0101000020110F0000C816246E77EA5FC1250E7D01B6895241,MARVINE ST,Philadelphia, PA,39.95639694,-75.158066762,11,5700,B/S,39.95639694000005,-75.15806676199998
0101000020E610000038B0078678CA52C088DD83EC49FD4340,0101000020110F0000B9F4639711EB5FC198EDCD2DE48C5241,N BOUVIER ST,Philadelphia, PA,39.9788184780001,-75.1636061739999,9,1800,E/S,39.97881847800005,-75.16360617399994
0101000020E61000006882915FCBCA52C0104E9975E8F14340,0101000020110F00004DF7EC519EEB5FC1797B832B49805241,WARNOCK ST,Philadelphia, PA,39.889906597,-75.168662922,22,700,E/S,39.88990659700005,-75.16866292199995
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,S 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,28,2800,B/S,39.94099444100004,-75.14419145499994
0101000020E61000004080FA395FCD52C0C07DA1DD67094440,0101000020110F0000CF3DA325FFEF5FC154884491549A5241,W HIGHLAND AVE,Philadelphia, PA,40.0734822310001,-75.208937163,21,100,B/S,40.07348223100007,-75.20893716299997
0101000020E610000038E5A1543AC952C048A6847972F84340,0101000020110F000057BBCD1BF5E85FC141E231D486875241,S 08TH ST,Philadelphia, PA,39.94099349,-75.144185217,22,799,B/S,39.94099349000004,-75.14418521699997
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,7,LOT,E/S,39.94401053300004,-75.17569125399996
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,1,2400,S/S,39.945855692000066,-75.17471648699996
0101000020E6100000B482EA4233CE52C0302D9DBB4F034440,0101000020110F000040B4454F67F15FC1B5EC679D91935241,COTTON,Philadelphia, PA,40.025870754,-75.2218787469999,15,300,N/S,40.02587075400004,-75.22187874699995
0101000020E6100000A404EAEB3EC952C048E1A8B975F84340,0101000020110F0000014F23E8FCE85FC1D3FFFA6D8A875241,S 49TH ST,Philadelphia, PA,39.9410926890001,-75.144465426,2,700,B/S,39.94109268900007,-75.14446542599995
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,N 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,6,600,B/S,39.94104745100003,-75.14417829699994
0101000020E6100000E0D1195A15CC52C078187ED0B0014440,0101000020110F0000096A6BD2CEED5FC180EE5F78C5915241,AINSLIE ST,Philadelphia, PA,40.0132084480001,-75.18880322,8,3300,B/S,40.01320844800006,-75.18880321999995
0101000020E61000009056D5FB08CC52C070E1EB6BDDFA4340,0101000020110F00007D1332D0B9ED5FC111F5158C348A5241,WINTER ST,Philadelphia, PA,39.9598822500001,-75.188048323,10,1000,B/S,39.95988225000008,-75.18804832299998
0101000020E610000044C301AB85CB52C09044D85898F64340,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,EMILY ST,Philadelphia, PA,39.926524263,-75.180033447,24,1200,S/S,39.92652426300003,-75.18003344699997
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,S 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,4,400,B/S,39.940993965000075,-75.14418833599996
0101000020E6100000A491C603F2CD52C0180E8E4351FB4340,0101000020110F00009AB84E7BF8F05FC1D43454E8B48A5241,WALLACE ST,Philadelphia, PA,39.9634174770001,-75.2178964079999,6,2000,B/S,39.963417477000064,-75.21789640799994
0101000020E610000070B525DD1CCC52C0D824605D5DF74340,0101000020110F0000A250E894DBED5FC1CB55CCE253865241,TANEY ST,Philadelphia, PA,39.9325367660001,-75.18926171,1,600,W/S,39.932536766000055,-75.18926170999998
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,S 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,1,400,E/S,39.94099467900003,-75.14419301499998
0101000020E610000008E58C473AC952C08872867572F84340,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,N 04TH ST,Philadelphia, PA,39.9409930140001,-75.144182098,10,599,E/S,39.94099301400007,-75.14418209799999
0101000020E61000000C0D2626B1CE52C010992C3A8EFA4340,0101000020110F0000B34478243DF25FC1B12985CCDC895241,WALNUT ST,Philadelphia, PA,39.9574654310001,-75.229562318,2,4600,S/S,39.95746543100006,-75.22956231799998
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,1,2100,S/S,39.95542319300006,-75.23708939099998
0101000020E6100000441A1481F5CD52C01813918A54FF4340,0101000020110F0000C41CAC68FEF05FC1C66DDB7B278F5241,BELMONT AVE,Philadelphia, PA,39.9947674950001,-75.218109388,3,1000,E/S,39.994767495000076,-75.21810938799996
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS ST,Philadelphia, PA,39.931263087,-75.184196862,33,500,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,1700,B/S,39.94902714700004,-75.24032986499998
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,0101000020110F000032DDE9E77EEB5FC1282A240781845241,CAMAC ST,Philadelphia, PA,39.919672146,-75.167534131,24,2600,W/S,39.91967214600004,-75.16753413099997
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,23,1400,B/S,39.94212207800007,-75.16444928199996
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,1,2300,B/S,39.94993241800006,-75.23514419199995
0101000020E610000058186B7D46D052C0805BF06F7EFC4340,0101000020110F00001E8D9EA7EDF45FC1E67630A8028C5241,HAVERFORD ST,Philadelphia, PA,39.972608559,-75.254302363,3,3100,S/S,39.97260855900004,-75.25430236299997
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,7,400 ISLAND,B/S,39.94401053300004,-75.17569125399996
0101000020E610000050645131DECB52C0A89F67BB1B014440,0101000020110F0000954DD92071ED5FC1ADCF9E2820915241,SCOTTS LN,Philadelphia, PA,40.008658815,-75.1854365629999,8,3200,W/S,40.00865881500005,-75.18543656299994
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,22,700,B/S,39.94401053300004,-75.17569125399996
0101000020E610000044BD002B42C952C028AE6E8548FA4340,0101000020110F0000FA67D36B02E95FC15CD2FA908F895241,NEW ST,Philadelphia, PA,39.955338172,-75.1446635729999,10,400,N/S,39.95533817200004,-75.14466357299995
0101000020E610000008E58C473AC952C08872867572F84340,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,S 04TH ST,Philadelphia, PA,39.9409930140001,-75.144182098,7,800,B/S,39.94099301400007,-75.14418209799999
0101000020E6100000803F52FD10C952C0C0A15DE345044440,0101000020110F00004A16FCE2AEE85FC16C2639A4A2945241,WAGNER ST,Philadelphia, PA,40.0333828170001,-75.141661959,11,1300,S/S,40.033382817000074,-75.14166195899998
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,2,4100,S/S,39.95618577300007,-75.22881659199999
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,24,1200,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,S 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,1,200,E/S,39.94104820200005,-75.14418322199998
0101000020E6100000E456101C3AC952C0703CC53574F84340,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,S 07TH ST,Philadelphia, PA,39.9410464490001,-75.14417173,5,400,E/S,39.941046449000055,-75.14417172999998
0101000020E6100000CC9DFDD4FACA52C0383A807BE7F54340,0101000020110F00006226F1EEEEEB5FC11E65F8CFB5845241,S CARLISLE ST,Philadelphia, PA,39.921126783,-75.1715595699999,26,1400,E/S,39.921126783000034,-75.17155956999994
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,2200,B/S,39.94902714700004,-75.24032986499998
0101000020E6100000789A8C5D74CC52C040FDFA9DFDF54340,0101000020110F00004A893E3670EE5FC1645C1653CE845241,WATER ST,Philadelphia, PA,39.9218022800001,-75.194602382,7,900,W/S,39.921802280000065,-75.19460238199997
0101000020E6100000CCC00FA166CB52C0B8FD8399CDF54340,0101000020110F0000EB30A509A6EC5FC193855D2699845241,PORTER ST,Philadelphia, PA,39.9203369040001,-75.178138986,27,1400,B/S,39.92033690400007,-75.17813898599996
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,7,300,S/S,39.94279682100006,-75.17392511999998
0101000020E610000060F941FD51C952C03863618D15F94340,0101000020110F00008158974B1DE95FC1B577137B3B885241,ST JAMES PL,Philadelphia, PA,39.9459702230001,-75.145629229,1,2200,S/S,39.945970223000074,-75.14562922899995
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,4,1000,S/S,39.945855692000066,-75.17471648699996
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,N 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,17,700,B/S,39.94099491700007,-75.14419457499997
0101000020E6100000081F629AA1CB52C00088C61089F74340,0101000020110F0000852AF7350AED5FC19D97F64984865241,WILDER,Philadelphia, PA,39.9338704080001,-75.1817384679999,23,1200,S/S,39.933870408000075,-75.18173846799993
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,6,599,W/S,39.94104820200005,-75.14418322199998
0101000020E610000018E657B57CCC52C01062C8336DFB4340,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,MT VERNON ST,Philadelphia, PA,39.964270089,-75.195111595,6,1600,N/S,39.964270089000024,-75.19511159499996
0101000020E6100000B0DB164E3AC952C0688C857772F84340,0101000020110F00003483B010F5E85FC14DB9FBD186875241,S 06TH ST,Philadelphia, PA,39.9409932520001,-75.144183657,22,799,B/S,39.940993252000055,-75.14418365699999
0101000020E61000009C902E1AF8CD52C0A8692CDB73FB4340,0101000020110F00000DD56AD202F15FC156BD383DDB8A5241,OLIVE,Philadelphia, PA,39.9644731490001,-75.218267961,10,400,S/S,39.96447314900007,-75.21826796099998
0101000020E6100000402B7EF3C5CE52C0D84CC0476EFB4340,0101000020110F00008F521A7A60F25FC1F4D77C0FD58A5241,SPRING ST,Philadelphia, PA,39.9643029870001,-75.230831979,6,2100,S/S,39.96430298700005,-75.23083197899996
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,5,500,S/S,39.95514163100006,-75.23038371099994
0101000020E610000018690EE843CA52C0D891E8A770F54340,0101000020110F0000D1DA4837B8EA5FC10BFF0F3A32845241,FRANKLIN ST,Philadelphia, PA,39.9175004850001,-75.1603946819999,24,2300,E/S,39.91750048500006,-75.16039468199995
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,SPRING GARDEN ST,Philadelphia, PA,39.962560368,-75.194891614,6,2000,S/S,39.96256036800003,-75.19489161399997
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,S 03RD ST,Philadelphia, PA,39.9410459480001,-75.144168447,7,799,B/S,39.94104594800007,-75.14416844699997
0101000020E6100000B0AB142B98CF52C0E0F7161331FE4340,0101000020110F000005544B8DC5F35FC1F315AF62E48D5241,N SALFORD ST,Philadelphia, PA,39.9858726370001,-75.2436626149999,3,99,W/S,39.98587263700006,-75.24366261499995
0101000020E6100000686CF3223AC952C02841E03774F84340,0101000020110F00009D206AC7F4E85FC10F26A3C288875241,S 09TH ST,Philadelphia, PA,39.9410467000001,-75.144173372,22,700,B/S,39.94104670000007,-75.14417337199995
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,2,4500,B/S,39.95618577300007,-75.22881659199999
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,1,2100,N/S,39.94401053300004,-75.17569125399996
0101000020E6100000B0DB164E3AC952C0688C857772F84340,0101000020110F00003483B010F5E85FC14DB9FBD186875241,S 06TH ST,Philadelphia, PA,39.9409932520001,-75.144183657,7,1000,B/S,39.940993252000055,-75.14418365699999
0101000020E610000040F3613F29CC52C020F2230CF0F54340,0101000020110F0000F205DF9DF0ED5FC1BD3F1D4CBF845241,OREGON AVE,Philadelphia, PA,39.921388166,-75.190017553,29,1200,S/S,39.92138816600004,-75.19001755299996
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,SARTAIN,Philadelphia, PA,39.952283116,-75.1624456449999,24,1800,E/S,39.95228311600005,-75.16244564499993
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,SPRING GARDEN ST,Philadelphia, PA,39.962560368,-75.194891614,3,3700,B/S,39.96256036800003,-75.19489161399997
0101000020E61000003812A91538C852C01075D817A5FC4340,0101000020110F0000D543AA733EE75FC1E5B74E7F2D8C5241,E MONTGOMERY AVE,Philadelphia, PA,39.9737882430001,-75.128423133,10,1100,B/S,39.97378824300006,-75.12842313299996
0101000020E6100000F89EF633F3CD52C0E0C64BA99EFA4340,0101000020110F0000DA3C0080FAF05FC1809CFF01EF895241,S FALLEN ST,Philadelphia, PA,39.957966959,-75.217968932,2,UNIT,E/S,39.95796695900003,-75.21796893199996
0101000020E61000001884DFA4AECB52C01012F53188F64340,0101000020110F0000ABF5B95C20ED5FC12EB3F3CA67855241,SNYDER AVE,Philadelphia, PA,39.9260313460001,-75.182534426,24,900,S/S,39.92603134600006,-75.18253442599996
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,1,2100,S/S,39.95514163100006,-75.23038371099994
0101000020E6100000E808BA9F4EC552C0C0B0F13DFC024440,0101000020110F0000521C3B364CE25FC1B77A3E0435935241,DYRE ST,Philadelphia, PA,40.023322814,-75.082923824,12,1300,N/S,40.02332281400004,-75.08292382399998
0101000020E61000007C9899A623CC52C01839813F75F94340,0101000020110F00009B4C251CE7ED5FC168B6D77EA5885241,SOUTH ST,Philadelphia, PA,39.948890627,-75.189675951,1,1500,B/S,39.948890627000026,-75.18967595099997
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,23,800,B/S,39.947247762000075,-75.24475842899994
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,0101000020110F0000FC93D37209F35FC191A8C493F7885241,PEMBERTON ST,Philadelphia, PA,39.9511516600001,-75.2369035689999,1,2000,S/S,39.95115166000005,-75.23690356899994
